nomadisation		.+ation$
surspécialisation		.+ation$
fornication		.+ation$
exhumation		.+ation$
réintégration		.+ation$
appellation		.+ation$
distanciation		.+ation$
rogation		.+ation$
supplémentation		.+ation$
difformation		.+ation$
pivotation		.+ation$
transfiguration		.+ation$
massification		.+ation$
dénigration		.+ation$
calculation		.+ation$
alternation		.+ation$
accentuation		.+ation$
causation		.+ation$
gyration		.+ation$
humiliation		.+ation$
historialisation		.+ation$
suralimentation		.+ation$
méditation		.+ation$
gemination		.+ation$
excogitation		.+ation$
exonération		.+ation$
régularisation		.+ation$
expropriation		.+ation$
relativisation		.+ation$
insularisation		.+ation$
internalisation		.+ation$
estivation		.+ation$
explication		.+ation$
versification		.+ation$
temporisation		.+ation$
titularisation		.+ation$
préincubation		.+ation$
ponctualisation		.+ation$
ionisation		.+ation$
pronostication		.+ation$
dialectalisation		.+ation$
odorisation		.+ation$
surcotation		.+ation$
recalcification		.+ation$
effémination		.+ation$
israélisation		.+ation$
colliquation		.+ation$
sentimentalisation		.+ation$
facturation		.+ation$
républicanisation		.+ation$
pendulation		.+ation$
hébraïsation		.+ation$
illation		.+ation$
amélioration		.+ation$
cédation		.+ation$
dation		.+ation$
réaccélération		.+ation$
translitération		.+ation$
micronisation		.+ation$
station		.+ation$
granification		.+ation$
électrification		.+ation$
chromatisation		.+ation$
platination		.+ation$
répertorisation		.+ation$
admiration		.+ation$
irroration		.+ation$
stridulation		.+ation$
signification		.+ation$
vulgarisation		.+ation$
relaxation		.+ation$
lamentation		.+ation$
carbonisation		.+ation$
éructation		.+ation$
salarisation		.+ation$
anathématisation		.+ation$
satellisation		.+ation$
suraccélération		.+ation$
prolification		.+ation$
vernalisation		.+ation$
déshabitation		.+ation$
sédimentation		.+ation$
dubitation		.+ation$
cogénération		.+ation$
désodorisation		.+ation$
diésélisation		.+ation$
rubrication		.+ation$
déshydratation		.+ation$
imploration		.+ation$
hypercompensation		.+ation$
mathématisation		.+ation$
marsupialisation		.+ation$
spécification		.+ation$
cadavérisation		.+ation$
rééquilibration		.+ation$
sémitisation		.+ation$
calcification		.+ation$
vocalisation		.+ation$
désargentation		.+ation$
suralcoolisation		.+ation$
angélisation		.+ation$
relocation		.+ation$
clavelisation		.+ation$
confabulation		.+ation$
probation		.+ation$
marmorisation		.+ation$
délation		.+ation$
réopération		.+ation$
bilinguisation		.+ation$
surérogation		.+ation$
raréfication		.+ation$
renégociation		.+ation$
exacerbation		.+ation$
déphosphoration		.+ation$
méthylation		.+ation$
dénationalisation		.+ation$
fragmentation		.+ation$
divination		.+ation$
acétylisation		.+ation$
birbification		.+ation$
déportation		.+ation$
victimisation		.+ation$
réévaluation		.+ation$
acidulation		.+ation$
confrontation		.+ation$
subluxation		.+ation$
rigidification		.+ation$
perforation		.+ation$
thématisation		.+ation$
exhilaration		.+ation$
nervuration		.+ation$
surcapitalisation		.+ation$
vibration		.+ation$
bilocation		.+ation$
désintégration		.+ation$
absorbation		.+ation$
incommodation		.+ation$
incorporation		.+ation$
commination		.+ation$
transmodulation		.+ation$
costumation		.+ation$
préparation		.+ation$
quartation		.+ation$
surdétermination		.+ation$
grammatisation		.+ation$
superfétation		.+ation$
dépravation		.+ation$
fondation		.+ation$
aseptisation		.+ation$
prolongation		.+ation$
stalinisation		.+ation$
manuélisation		.+ation$
émaciation		.+ation$
hystérisation		.+ation$
transpiration		.+ation$
décarboxylation		.+ation$
trivialisation		.+ation$
complotation		.+ation$
arithmétisation		.+ation$
dragéification		.+ation$
suburbanisation		.+ation$
agrégation		.+ation$
